bank,addr,name,category,confidence,signal
60E0FC00,0x5CE2,adc_adcsr1_clear_adf_flag,Sensors,1.000,name
60E0FC00,0x5CEE,port_f718_bit7_clear_dispatch_a522,Peripherals & ISR,1.000,name
60E0FC00,0x5CFE,port_f838_bit7_clear_dispatch_6b60,Peripherals & ISR,1.000,name
60E0FC00,0x5D0A,adc_adcsr3_clear_adf_flag,Sensors,1.000,name
60E0FC00,0x5D16,out_reg_f004_or_c0_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5D26,out_reg_f004_or_b8_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5D36,busy_delay_ca,Utilities,1.000,name
60E0FC00,0x5D70,out_reg_f004_or_f8_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5D80,out_reg_f00c_or_c0_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5D90,out_reg_f00c_or_b8_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5DA0,boot_sfr_0xce_delay,Boot & Init,1.000,name
60E0FC00,0x5DA6,out_reg_f00c_or_f8_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5DB6,out_reg_f014_or_c0_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5DC6,out_reg_f014_or_b8_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5DD6,boot_sfr_0xd2_delay,Boot & Init,1.000,name
60E0FC00,0x5DDC,out_reg_f014_or_f8_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5DEC,out_reg_f01c_or_c0_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5DFC,out_reg_f01c_or_b8_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5E0C,boot_sfr_0xd6_delay,Boot & Init,1.000,name
60E0FC00,0x5E12,out_reg_f01c_or_f8_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5E22,out_reg_f024_or_c0_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5E32,out_reg_f024_or_b8_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5E42,boot_sfr_0xda_delay,Boot & Init,1.000,name
60E0FC00,0x5E48,out_reg_f024_or_f8_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5E58,out_reg_e412_or_6000_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5E68,out_reg_e412_or_9910_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5E78,fnptr_dispatch_d8d8_thunk,Utilities,0.9,assembly
60E0FC00,0x5EBC,port_e412_bit0_set_dispatch_9c9c,Peripherals & ISR,1.000,name
60E0FC00,0x5EC8,boot_sfr_0xe0_delay,Boot & Init,1.000,name
60E0FC00,0x5ECE,out_reg_e612_or_6000_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5EDE,out_reg_e612_or_9910_delay,Peripherals & ISR,1.000,name
60E0FC00,0x5EEE,fnptr_dispatch_d8d8_thunk_5eee,Utilities,0.9,assembly
60E0FC00,0x5EF4,port_e612_bit0_set_dispatch_d8dc,Peripherals & ISR,1.000,name
60E0FC00,0x5F18,noOp,Sensors,1.000,graph
60E0FC00,0x5F1C,rtos_table_entry_update,RTOS,0.400,assembly
60E1D400,0x5F30,ctrl_nullsub_5f30,Other / Unclassified,0.000,none
60E1D400,0x5F34,task_handler_run_by_index,RTOS,1.000,name
60E0FC00,0x6010,rtos_task_table_dispatch_load,RTOS,1.000,name
60E1D400,0x6034,task_handler_init_and_run,RTOS,1.000,name
60E0FC00,0x60C8,getSensorStuff??,Sensors,1.000,name
60E0FC00,0x61A8,mainInit??,Boot & Init,1.000,name
60E0FC00,0x62A0,boot_init_master_sequence,Boot & Init,0.700,assembly
60E0FC00,0x6360,thunk_FUN_000114fc,Sensors,1.000,graph
60E0FC00,0x6366,thunk_FUN_0001141c,Ignition & Knock,1.000,graph
60E0FC00,0x636C,thunk_FUN_0000abfa,Memory & CRC,1.000,graph
60E0FC00,0x6372,sensor_chain_wrapper,Sensors,0.300,assembly
60E1D400,0x6396,task_dispatch_trampoline,RTOS,1.000,name
60E0FC00,0x63F0,interruptSetup???,Peripherals & ISR,1.000,name
60E0FC00,0x648E,sensor_voltage_o2_task,Fuel & Lambda,1.000,name
60E0FC00,0x64BA,rtos_main_task_super_loop,RTOS,1.000,name
60E0FC00,0x64E8,rtos_task_handler_115aa,RTOS,1.000,name
60E0FC00,0x64F6,rtos_task_baro_engine_ctl,RTOS,0.500,assembly
60E0FC00,0x6584,rtos_task3_wrapper,RTOS,0.600,assembly
60E0FC00,0x6592,rtos_task_throttle_pedal,Throttle & Torque,0.500,assembly
60E0FC00,0x65B2,rtos_task_iat_coolant,Sensors,0.700,assembly
60E0FC00,0x65CC,rtos_task_wrap_11b54,Sensors,0.300,assembly
60E0FC00,0x65DA,rtos_task_wrap_11b80,Sensors,0.300,assembly
60E0FC00,0x65E8,rtos_task_handler_11b9a,RTOS,1.000,name
60E0FC00,0x65F6,task1?,RTOS,1.000,name
60E0FC00,0x661E,task2?,RTOS,1.000,name
60E0FC00,0x6648,obj_ptr_deref_callback_11cd4,Other / Unclassified,0.000,none
60E0FC00,0x6652,obj_ptr_deref_callback_11cd8,Other / Unclassified,0.000,none
60E0FC00,0x665C,thunk_deref_call_11cdc,RTOS,0.600,assembly
60E0FC00,0x6666,obj_ptr_deref_callback_11ce0,Other / Unclassified,0.000,none
60E0FC00,0x6670,fuel_map_init_fill,Fuel & Lambda,0.600,assembly
60E0FC00,0x6684,knock_init_from_context,Ignition & Knock,0.600,assembly
60E0FC00,0x66A6,noop_stub_thunk_11f3c,Utilities,1.000,name
60E0FC00,0x66AC,noop_stub_thunk_11c6a,Utilities,1.000,name
60E0FC00,0x66B2,noop_stub_thunk_11c6e,Utilities,1.000,name
60E0FC00,0x6744,getVehicleStatusInputs?,Sensors,1.000,graph
60E1D400,0x6768,atu2_capture_snapshot_init,Boot & Init,1.000,name
60E0FC00,0x6796,port_readback_shadow_update_9ec8,Peripherals & ISR,1.000,name
60E1D400,0x67BA,atu2_capture_filter_update,Peripherals & ISR,1.000,name
60E0FC00,0x6842,noop_stub_a,Utilities,1.000,name
60E0FC00,0x6846,nullsub_00006846,RTOS,0.900,assembly
60E1D400,0x6866,ctrl_nullsub_6866,Utilities,0.9,assembly
60E1D400,0x686A,ctrl_nullsub_686a,Utilities,0.9,assembly
60E0FC00,0x6884,sensorADCRead,Sensors,1.000,name
60E1D400,0x68A8,sensorADCRead,Sensors,1.000,name
60E0FC00,0x69E2,intc_disable_irq_save_sr,Peripherals & ISR,0.500,assembly
60E1D400,0x6A06,fpu_context_clear_wrapper,Math / FPU,1.000,name
60E0FC00,0x6A28,sensor_3ch_status_any,Peripherals & ISR,0.300,assembly
60E1D400,0x6A4C,atu2_any_capture_pending,Peripherals & ISR,1.000,name
60E1D400,0x6A70,atu2_capture_process_all,Peripherals & ISR,1.000,name
60E0FC00,0x6A90,boot_output_phase_state_machine,Boot & Init,1.000,name
60E0FC00,0x6B60,adc_convert_state_dispatch,Sensors,1.000,name
60E0FC00,0x6B94,adc_regs_capture_to_ram_buf,Sensors,1.000,name
60E1D400,0x6BB8,atu2_read_captures_bank0,Peripherals & ISR,1.000,name
60E0FC00,0x6C4C,adc_regs_capture_bank2_to_ram_buf,Sensors,1.000,name
60E1D400,0x6C70,atu2_read_captures_bank1,Peripherals & ISR,1.000,name
60E0FC00,0x6CC0,word_block_copy_from_f820,Memory & CRC,1.000,name
60E0FC00,0x6CDC,readADCs_coolantTempInHere??,Sensors,1.000,name
60E1D400,0x6D00,atu2_read_captures_bank2,Peripherals & ISR,1.000,name
60E0FC00,0x6D7C,adc_channel_mode_config_f818,Sensors,1.000,name
60E1D400,0x6DA0,atu2_reconfig_mode_bank0,Peripherals & ISR,1.000,name
60E0FC00,0x6DE2,boot_phase_output_config,Boot & Init,1.000,name
60E1D400,0x6E06,atu2_reconfig_mode_bank1,Peripherals & ISR,1.000,name
60E0FC00,0x6EC4,mode_status_byte_update,Other / Unclassified,0.000,none
60E0FC00,0x6F16,atu2_edge_capture_config_en_dis,Peripherals & ISR,1.000,name
60E1D400,0x6F3A,atu2_edge_capture_config,Peripherals & ISR,1.000,name
60E0FC00,0x6FB0,readADCResult,Sensors,1.000,name
60E1D400,0x6FD4,readADCResult,Sensors,1.000,name
60E0FC00,0x7070,boot_init_port_f764_f74e,Boot & Init,0.500,assembly
60E0FC00,0x7088,boot_init_port_f74e_guarded,Boot & Init,0.500,assembly
60E1D400,0x7094,atu_control_bits_set,Peripherals & ISR,1.000,name
60E1D400,0x70AC,atu_fpu_control_wrapper,Math / FPU,1.000,name
60E1D400,0x70D0,adc_read_channel,Sensors,1.000,name
60E0FC00,0x7188,ign_drive_coil_output_ports,Ignition & Knock,1.000,name
60E1D400,0x71AC,adc_read_and_merge_flags,Sensors,1.000,name
60E0FC00,0x71EA,adc_serial_channel_convert,Sensors,1.000,name
60E1D400,0x720E,adc_single_convert,Sensors,1.000,name
60E0FC00,0x7280,boot_init_ram_9f52,Boot & Init,0.500,assembly
60E0FC00,0x7290,getIATSensorValue,Sensors,1.000,name
60E0FC00,0x7298,readIATSensor,Sensors,1.000,name
60E1D400,0x72A4,sensor_state_reset_ch0,Sensors,1.000,name
60E1D400,0x72B4,sensor_latch_ch0,Sensors,1.000,name
60E1D400,0x72BC,sensor_calc_interp_ch0,Sensors,1.000,name
60E0FC00,0x7330,getUNKNOWNSensorValue1,Sensors,1.000,name
60E0FC00,0x7338,readECMVoltage??,Sensors,1.000,name
60E1D400,0x7354,sensor_latch_ch1,Sensors,1.000,name
60E1D400,0x735C,sensor_calc_freq_ch1,Sensors,1.000,name
60E0FC00,0x7398,getCoolantTempSensorValue,Sensors,1.000,name
60E0FC00,0x73A0,readCoolantTempSensor,Sensors,1.000,name
60E1D400,0x73BC,sensor_latch_ch2,Sensors,1.000,name
60E1D400,0x73C4,sensor_calc_interp_ch2,Sensors,1.000,name
60E0FC00,0x7438,getMAFSensorValue,Sensors,1.000,name
60E1D400,0x745C,getMAFSensorValue,Sensors,1.000,name
60E0FC00,0x74AC,noOp,Sensors,1.000,graph
60E0FC00,0x74B0,intc_disable_irq_save_sr,Peripherals & ISR,0.500,assembly
60E1D400,0x74D0,ctrl_nullsub_74d0,Utilities,0.9,assembly
60E1D400,0x74D4,fpu_context_clear_v2,Math / FPU,1.000,name
60E0FC00,0x74DA,ram_byte_store_9fa4,Memory & CRC,1.000,name
60E0FC00,0x74E0,eshaft_onRunStateReinitCrank,Sensors,1.000,name
60E1D400,0x74FE,crank_set_state_byte,Sensors,1.000,name
60E0FC00,0x7518,fuelingInit??,Fuel & Lambda,1.000,name
60E1D400,0x753C,crank_subsystem_init,Boot & Init,1.000,name
60E0FC00,0x7568,fuel_hw_port_regs_init,Fuel & Lambda,0.600,assembly
60E1D400,0x758C,crank_periodic_handler,Sensors,1.000,name
60E0FC00,0x759E,isr_timer_schedule_dispatch,Peripherals & ISR,0.500,assembly
60E1D400,0x75C2,crank_task_handler,RTOS,1.000,name
60E0FC00,0x75F4,crank_sensor_state_init,Sensors,1.000,name
60E1D400,0x7618,crank_event_dispatcher,Sensors,1.000,name
60E0FC00,0x765A,crank_sensor_reinit_speed,Sensors,0.600,assembly
60E0FC00,0x7668,rotor_phase_dispatch,Fuel & Lambda,0.400,assembly
60E1D400,0x767E,crank_state_reset,Boot & Init,1.000,name
60E1D400,0x768C,crank_mode_switch,Sensors,1.000,name
60E0FC00,0x76B8,fueling_hw_port_regs_init,Fuel & Lambda,1.000,name
60E1D400,0x76DC,crank_timer_hw_reset,Boot & Init,1.000,name
60E0FC00,0x7724,reInitCrankSensor??,Sensors,1.000,name
60E1D400,0x7748,crank_vars_init,Boot & Init,1.000,name
60E0FC00,0x7778,setInterruptTimer,Peripherals & ISR,1.000,name
60E1D400,0x779C,setInterruptTimer,Peripherals & ISR,1.000,name
60E0FC00,0x77F0,crank_eshaft_angle_update,Sensors,0.600,assembly
60E1D400,0x7814,crank_timing_update,Ignition & Knock,1.000,name
60E0FC00,0x787A,rotor_sync_state_machine,Sensors,0.600,assembly
60E1D400,0x789E,crank_position_state_machine,Sensors,1.000,name
60E0FC00,0x7A86,crank_sensor_state_reset,Sensors,0.500,assembly
60E1D400,0x7AAA,crank_sync_acquire,Sensors,1.000,name
60E0FC00,0x7AB2,float_scale_clamp_calc,Math / FPU,0.500,assembly
60E1D400,0x7AD6,crank_tooth_validate,Sensors,1.000,name
60E0FC00,0x7B58,table_d76d_to_port_f6d8_output,Peripherals & ISR,1.000,name
60E0FC00,0x7B84,crank_state_flags_clear,Sensors,0.600,assembly
60E0FC00,0x7B90,crank_state_timeout_countdown,Sensors,1.000,name
60E1D400,0x7BA8,crank_state_bytes_clear,Sensors,1.000,name
60E1D400,0x7BB4,crank_event_process,Sensors,1.000,name
60E0FC00,0x7BBE,counter_inc_and_copy_9fc7,Memory & CRC,1.000,name
60E0FC00,0x7BDC,crank_angle_set_ff,Sensors,0.400,assembly
60E0FC00,0x7BE4,crank_angle_timeout_calc,Sensors,1.000,name
60E1D400,0x7C00,crank_mode_write,Sensors,1.000,name
60E1D400,0x7C08,crank_event_timeout_check,Sensors,1.000,name
60E0FC00,0x7C0C,crankSensorInit?,Sensors,1.000,name
60E1D400,0x7C30,crank_timing_vars_clear,Ignition & Knock,1.000,name
60E0FC00,0x7C68,geteShaftAngle?,Sensors,1.000,name
60E0FC00,0x7D90,e_shaft_angle_store_validated,Sensors,1.000,name
60E0FC00,0x7E3C,e_shaft_angle_state_valid_check,Sensors,1.000,name
60E1D400,0x7E60,crank_gap_detect,Sensors,1.000,name
60E0FC00,0x7EB4,crank_irq_flags_force_set,Peripherals & ISR,0.400,assembly
60E0FC00,0x7ECA,crank_edge_period_counter,Peripherals & ISR,0.500,assembly
60E1D400,0x7ED8,crank_flags_enable,Sensors,1.000,name
60E1D400,0x7EEE,crank_task_process,RTOS,1.000,name
60E0FC00,0x7F22,crank_sub_flags_clear_9fce_f6e8,Sensors,1.000,name
60E0FC00,0x7F42,crank_sub_flags_clear_9fcc,Sensors,1.000,name
60E1D400,0x7F46,crank_event_update,Sensors,1.000,name
60E1D400,0x7F66,crank_irq_callback,Peripherals & ISR,1.000,name
60E0FC00,0x7F90,engineSpeedInit,Boot & Init,1.000,name
60E0FC00,0x7FB0,crank_angle_state_reset,Sensors,0.400,assembly
60E1D400,0x7FB4,crank_counters_reset,Boot & Init,1.000,name
60E0FC00,0x7FCC,getCrankAngle,Sensors,1.000,name
60E1D400,0x7FD4,crank_mode_transition,Sensors,1.000,name
60E1D400,0x7FF0,crank_period_calc,Sensors,1.000,name
60E0FC00,0x803E,INT_ATU101_IMI10AG,Peripherals & ISR,1.000,name
60E0FC00,0x806A,crank_ratio_cells_init,Sensors,1.000,name
60E1D400,0x808E,crank_output_update,Sensors,1.000,name
60E0FC00,0x80F0,crank_period_ratio_calc_clamped,Sensors,1.000,name
60E1D400,0x8114,crank_event_main_handler,Sensors,1.000,name
60E0FC00,0x81A8,boot_init_6ch_outputs,Boot & Init,0.500,assembly
60E1D400,0x81CC,ign_channel_task_handler,Ignition & Knock,1.000,name
60E0FC00,0x8268,boot_ports_cfg_f458_f45b,Boot & Init,0.400,assembly
60E1D400,0x828C,ign_output_port_config,Ignition & Knock,1.000,name
60E0FC00,0x82B8,fueling_array_fill_all_6,Fuel & Lambda,1.000,name
60E0FC00,0x82D8,injector_pulse_remaining_dec_all6,Fuel & Lambda,0.700,assembly
60E1D400,0x830A,ign_channels_init_all_6,Ignition & Knock,1.000,name
60E0FC00,0x8320,injector_state_timer_update_all6,Fuel & Lambda,0.900,assembly
60E0FC00,0x8340,injectorPulseSet?,Fuel & Lambda,1.000,name
60E0FC00,0x8344,injector_fuel_correction_calc,Fuel & Lambda,0.700,assembly
60E1D400,0x8358,ign_channel_task_B,Ignition & Knock,1.000,name
60E1D400,0x837C,ign_timing_task_handler,Ignition & Knock,1.000,name
60E0FC00,0x83CA,injectorRelatedFunc,Fuel & Lambda,1.000,name
60E1D400,0x8402,injectorRelatedFunc,Fuel & Lambda,1.000,name
60E0FC00,0x84C2,thunk_FUN_00008b4c,Fuel & Lambda,1.000,graph
60E0FC00,0x84C6,injector_pulse_per_cyl_write,Fuel & Lambda,0.700,assembly
60E1D400,0x84FA,trampoline_ignition_logic_84fa,Ignition & Knock,1.000,name
60E1D400,0x84FE,ign_main_task_handler,Ignition & Knock,1.000,name
60E0FC00,0x85E4,putFuelingStuffInArray?,Fuel & Lambda,1.000,name
60E1D400,0x861C,ign_channel_data_access,Ignition & Knock,1.000,name
60E0FC00,0x86AC,fuelinjectorSet0??,Fuel & Lambda,1.000,name
60E1D400,0x86E4,ign_channel_pair_write,Ignition & Knock,1.000,name
60E0FC00,0x86F8,setFuelInjectorLatency,Fuel & Lambda,1.000,name
60E0FC00,0x871C,fuel_injectorStateTimerUpdate,Fuel & Lambda,1.000,name
60E1D400,0x8730,ign_coil_output_set,Ignition & Knock,1.000,name
60E1D400,0x8754,ign_channel_schedule,Ignition & Knock,1.000,name
60E0FC00,0x87A2,injector_pulse_remaining_dec,Fuel & Lambda,0.700,assembly
60E1D400,0x87DA,ign_channel_single_init,Ignition & Knock,1.000,name
60E0FC00,0x8814,injector_pulse_width_calc,Fuel & Lambda,0.700,assembly
60E1D400,0x884C,ign_output_calc_main,Ignition & Knock,1.000,name
60E0FC00,0x8A68,injectorPulseSet?,Fuel & Lambda,1.000,name
60E0FC00,0x8B4C,rtos_task_wake_flag,RTOS,1.000,name
60E0FC00,0x8D30,ignition_spark_cyl_dispatch,Ignition & Knock,0.700,assembly
60E1D400,0x8D68,sensor_process_ch_A,Sensors,1.000,name
60E0FC00,0x8D86,initSparkOutput,Ignition & Knock,1.000,name
60E0FC00,0x8DAE,outputSpark1,Ignition & Knock,1.000,name
60E1D400,0x8DBE,sensor_task_B,Sensors,1.000,name
60E1D400,0x8DE6,outputSpark1,Ignition & Knock,1.000,name
60E0FC00,0x8DE8,outputSpark2,Ignition & Knock,1.000,name
60E1D400,0x8E20,outputSpark2,Ignition & Knock,1.000,name
60E0FC00,0x8E28,ignitionTimingHardwareTimerSomething,Ignition & Knock,1.000,name
60E1D400,0x8E60,ignitionTimingHardwareTimerSomething,Ignition & Knock,1.000,name
60E0FC00,0x8EE6,ignition_cyl_state_read,Ignition & Knock,0.700,assembly
60E1D400,0x8F1E,sensor_value_scale,Sensors,1.000,name
60E0FC00,0x8F2A,ignitionDwellOutputInit,Ignition & Knock,1.000,name
60E1D400,0x8F62,ignitionDwellOutputInit,Ignition & Knock,1.000,name
60E0FC00,0x8F94,ign_configureSparkOutputRegs,Ignition & Knock,1.000,name
60E1D400,0x8FCC,sensor_adc_convert_chain,Sensors,1.000,name
60E0FC00,0x9016,ignition_state_clear_all,Ignition & Knock,0.700,assembly
60E0FC00,0x9038,ignition_timing_update_all4,Ignition & Knock,0.700,assembly
60E1D400,0x904E,sensor_periodic_task_B,Sensors,1.000,name
60E1D400,0x9070,sensor_main_process,Sensors,1.000,name
60E0FC00,0x9110,getIgnitionDwellTime,Ignition & Knock,1.000,name
60E0FC00,0x9114,ignition_cyl_timing_apply,Ignition & Knock,0.700,assembly
60E1D400,0x9148,trampoline_sensor_read_logic_9148,Sensors,1.000,name
60E1D400,0x914C,sensor_channel_update,Sensors,1.000,name
60E0FC00,0x91C6,ignitonSomethingCalc,Ignition & Knock,1.000,name
60E1D400,0x91FE,ignitonSomethingCalc,Ignition & Knock,1.000,name
60E0FC00,0x9440,ignition_spark_out_write,Ignition & Knock,0.700,assembly
60E1D400,0x9478,sensor_filter_apply,Sensors,1.000,name
60E0FC00,0x9490,getIgnitionDwellTime,Ignition & Knock,1.000,name
60E0FC00,0x94F0,sensor_snapshot_copy_9ee4,Sensors,0.400,assembly
60E0FC00,0x94FC,adc_channel_pair_linearize,Sensors,1.000,name
60E1D400,0x9528,fuel_calc_entry,Fuel & Lambda,1.000,name
60E1D400,0x9534,fuel_calc_per_rotor,Fuel & Lambda,1.000,name
60E0FC00,0x9630,osTaskScheduler,RTOS,1.000,name
60E1D400,0x9668,osTaskScheduler,RTOS,1.000,name
60E0FC00,0x969E,rtos_task_stub_0_a118,RTOS,1.000,name
60E0FC00,0x96DE,rtos_task_register_a140,RTOS,1.000,name
60E0FC00,0x96FE,rtos_task_stub_3_a154,RTOS,1.000,name
60E0FC00,0x9744,CANControllerSetup,CAN Bus,1.000,name
60E1D400,0x9878,CANControllerSetup,CAN Bus,1.000,name
60E0FC00,0x9890,placeCANRX,CAN Bus,1.000,name
60E0FC00,0x99B0,txCAN_EventBased,CAN Bus,1.000,name
60E1D400,0x99C4,placeCANRX,CAN Bus,1.000,name
60E0FC00,0x9AC4,can_channel_status_bit0_check,CAN Bus,0.400,assembly
60E0FC00,0x9B08,getHCANSomething,CAN Bus,1.000,name
60E0FC00,0x9B92,doSomethingIfByteIs1InCANSetup,CAN Bus,1.000,name
60E1D400,0x9BF8,eeprom_task_handler_A,RTOS,1.000,name
60E0FC00,0x9C34,can_frame_byte5_lookup,CAN Bus,0.400,assembly
60E1D400,0x9C3C,getHCANSomething,CAN Bus,1.000,name
60E0FC00,0x9C70,can_frame_byte5_status_check,CAN Bus,0.400,assembly
60E0FC00,0x9C86,fnptr_dispatch_d8d8,Other / Unclassified,0.000,none
60E0FC00,0x9C8E,can_channel_word_byteswap,CAN Bus,0.400,assembly
60E0FC00,0x9C9C,fnptr_dispatch_d8dc,Other / Unclassified,0.000,none
60E0FC00,0x9CA4,can_mailbox_read_echo,CAN Bus,1.000,name
60E1D400,0x9CC6,can_tx_abort_and_retry,CAN Bus,1.000,name
60E0FC00,0x9CE0,can_flag_set_wait_ack,CAN Bus,0.700,assembly
60E0FC00,0x9D02,can_flag_clear_wait_ack,CAN Bus,0.700,assembly
60E0FC00,0x9D24,initializeCANRegisters,CAN Bus,1.000,name
60E1D400,0x9D68,can_msg_prepare_wrapper,CAN Bus,1.000,name
60E1D400,0x9DC2,can_controller_init_wrapper,CAN Bus,1.000,name
60E1D400,0x9DD8,can_register_read_write,CAN Bus,1.000,name
60E0FC00,0x9DFC,can_msg_bytes_copy,CAN Bus,0.400,assembly
60E0FC00,0x9E26,can_sfr_write_verify_loop,CAN Bus,0.700,assembly
60E0FC00,0x9E58,can_tx_word_763c_fetch,CAN Bus,1.000,name
60E0FC00,0x9E68,boot_init_clear_wait_f74e,Boot & Init,0.400,assembly
60E0FC00,0x9EA2,boot_clear_wait_f74e_sr_masked,Boot & Init,0.400,assembly
60E0FC00,0x9EFE,whileLoop,Utilities,1.000,graph
60E0FC00,0x9F0C,setMainInitDoneBool??,Boot & Init,1.000,name
60E0FC00,0x9F12,get_main_init_done_bool,Boot & Init,0.900,assembly
60E0FC00,0x9F48,noOp,Sensors,1.000,graph
60E0FC00,0x9F4C,thunk_FUN_000114fc,Sensors,1.000,graph
60E0FC00,0x9F52,thunk_FUN_0001141c,Ignition & Knock,1.000,graph
60E0FC00,0x9F58,thunk_FUN_0000abfa,Memory & CRC,1.000,graph
60E0FC00,0x9F5E,rtos_sched_wrapper_slot7,RTOS,0.700,assembly
60E0FC00,0x9F7A,rtos_sched_wrapper_slot8,RTOS,0.700,assembly
60E0FC00,0x9F96,rtos_sched_wrapper_slot9,RTOS,0.700,assembly
60E1D400,0x9F98,bounded_byte_copy,Memory & CRC,1.000,name
60E0FC00,0x9FB2,rtos_sched_wrapper_slot18,RTOS,0.700,assembly
60E1D400,0x9FC2,eeprom_write_verify_bytes,Memory & CRC,1.000,name
60E0FC00,0x9FCE,rtos_sched_wrapper_slot10,RTOS,0.700,assembly
60E0FC00,0x9FEA,rtos_sched_wrapper_slot11,RTOS,0.700,assembly
60E0FC00,0xA006,rtos_sched_wrapper_slot12,RTOS,0.700,assembly
60E0FC00,0xA022,rtos_sched_wrapper_slot13,RTOS,0.700,assembly
60E1D400,0xA038,secondary_boot_main,Boot & Init,1.000,name
60E0FC00,0xA03E,rtos_sched_wrapper_slot14,RTOS,0.700,assembly
60E0FC00,0xA05A,rtos_sched_wrapper_slot15,RTOS,0.700,assembly
60E0FC00,0xA076,rtos_sched_wrapper_slot16,RTOS,0.700,assembly
60E0FC00,0xA092,rtos_rotor_evt_wrapper_slot5,RTOS,0.700,assembly
60E0FC00,0xA0B8,rtos_rotor_evt_wrapper_slot6,RTOS,0.700,assembly
60E1D400,0xA0CE,whileLoop,Utilities,1.000,graph
60E1D400,0xA0DC,mem_write_a0dc,Memory & CRC,1.000,name
60E0FC00,0xA0DE,rtos_task_wrapper_slot6,RTOS,0.700,assembly
60E1D400,0xA0E2,diag_read_a0e2,Faults & DTC,1.000,name
60E0FC00,0xA0F6,rtos_task_wrapper_slot7,RTOS,0.700,assembly
60E0FC00,0xA10E,putTaskInSchedule_FuelArrayStuff,Fuel & Lambda,1.000,name
60E1D400,0xA118,ctrl_nullsub_a118,Utilities,0.9,assembly
60E1D400,0xA11C,diag_status_a11c,Faults & DTC,1.000,name
60E1D400,0xA122,status_check_trampoline_B,Memory & CRC,1.000,name
60E0FC00,0xA126,rtos_task_wrapper_slot5,RTOS,0.700,assembly
60E0FC00,0xA13E,noOp_taskCall,RTOS,1.000,name
60E0FC00,0xA156,rtos_task_wrapper_slot9,RTOS,0.700,assembly
60E0FC00,0xA16E,rtos_task_wrapper_slot10,RTOS,0.700,assembly
60E0FC00,0xA186,rtos_task_wrapper_slot12,RTOS,0.700,assembly
60E0FC00,0xA19E,rtos_task_wrapper_slot11,RTOS,0.700,assembly
60E0FC00,0xA1B6,rtos_task_wrapper_slot0,RTOS,0.700,assembly
60E0FC00,0xA1CE,rtos_task_wrapper_slot1,RTOS,0.700,assembly
60E0FC00,0xA200,rtos_task_wrapper_slot2,RTOS,0.700,assembly
60E0FC00,0xA218,rtos_task_wrapper_slot3,RTOS,0.700,assembly
60E0FC00,0xA230,setupStructRotorNumber?,Other / Unclassified,0.000,none
60E0FC00,0xA266,getRotorNumberForControl?,RTOS,1.000,graph
60E0FC00,0xA2A8,sensor_tick_flags_init,Sensors,0.400,assembly
60E0FC00,0xA2B6,calledLots,RTOS,1.000,graph
60E0FC00,0xA2EC,req_mailbox_enqueue_arg_ff,Peripherals & ISR,0.400,assembly
60E0FC00,0xA30C,req_mailbox_enqueue_arg_arg,Peripherals & ISR,0.400,assembly
60E0FC00,0xA330,req_mailbox_enqueue_c8_arg,Peripherals & ISR,0.400,assembly
60E0FC00,0xA370,req_mailbox_enqueue_c9_ff,Peripherals & ISR,0.400,assembly
60E0FC00,0xA3AC,timeout_counter_flash_tick,Peripherals & ISR,0.400,assembly
60E1D400,0xA436,can_msg_buffer_read_next,CAN Bus,1.000,name
60E0FC00,0xA438,req_mailbox_enqueue_ring4,Peripherals & ISR,0.700,assembly
60E1D400,0xA478,can_task_init_flags,CAN Bus,1.000,name
60E1D400,0xA486,calledLots,RTOS,1.000,graph
60E0FC00,0xA4B6,clear_counter_word_a188,Throttle & Torque,0.400,assembly
60E0FC00,0xA4BE,spinloop_hang_trap,Peripherals & ISR,0.700,assembly
