# Consolidated function renames (FINAL) — applied to symbols/FUNCTION_CATEGORIES.csv as checkpoint.
# Provenance: /tmp/renames/CONSOLIDATED_final.csv (auto renames + deep-analysis + preserved human names, consolidated).
# Generated: 2026-08-04. Columns: bank,addr,old_name,new_name,confidence,reason.
60E1D400,0x1BE08,FUN_0x1BE08,sensor_slew_rate_filter,0.6,"Float slew filter: u16 0xAD94 -> float via 0x24C0, mode byte cal 0x6FEA0 (0=direct, 1=rate-limit), up/down rates 0x6FEA4/A8, clamp 0x6FEAC/B0 via 0x23B0, out f32 0xAD98/0xFFFFADA0 + done byte 0xAD9C"
60E0FC00,0x1A35C,getIOUpdates?,diag_getioupdates_1a35c,0.7,calcDiagFuelInjectorTrim;thunk_FUN_0004819e
60E0FC00,0x57C6,FUN_000057c6,pwm_sensor_drive_ch1,0.6,"Twin of 0x567A for channel 1: struct 0xFFFF9F38+0x0C, 0xF480 mask 0x77FF, regs 0xF4E4/0xF4EB, same enable/ramp logic + setSR_PARAM/loadStatusRegister_ADDR"
60E1D400,0x377C0,state_machine_register_controller_377C0,sensor_controller_377c0,0.3,state_machine_register_controller_377C0
60E1D400,0x5996C,trip_distance_0x5996C,ctrl_distance_5996c,0.3,no-callee-evidence
60E0FC00,0x475E4,FUN_000475e4,throttle_position_limit_calc,0.6,"Called by getThrottleControl (0x237F4); readValue_float on cal 0x6FA60, adds 0x7AE20/0x7AE2A, minValue(0x23F4) clamp, state bytes 0xCB62/0xCB72/0xCB7C/0xCB80-1, output f32 0xCB78 + word 0xCB7E"
60E0FC00,0x1746E,FUN_0001746e,sensor_minval_low_saturate,0.4,"Ref'd by 0x17A38; takes min of float sensors 0xFFFFA8E4/E8/F0, saturateLow(0x23E4)+minValue(0x23F4), ramp counter 0xFFFFA91C vs cal 0x77B64/66, writes f32 0xFFFFA8D8/A930 gated by byte cal 0x77B4D"
60E0FC00,0x61FF6,FUN_00061ff6,dtc_record_table_dispatch,0.7,"Ref'd by 0x60E60; scans DTC record table (base 0xFFFF8928/8930, stride 0x34, count 0xFFFF8D6C), matches record type bytes @(+7)==0x10/0xC0 and word @(+2), selects DTC handler"
60E0FC00,0x567A,FUN_0000567a,pwm_sensor_drive_ch0,0.6,"Ref'd from interpolate_charTable; state struct at 0xFFFF9F38 ch0, control reg 0xF480 mask 0x7FBF, PWM/timer regs 0xF4C4/0xF4CB, enable byte @(0x08)==1, calls setSR_PARAM/loadStatusRegister_ADDR"
60E0FC00,0x1DC2A,FUN_0001dc2a,fuel_rpm_baro_correction,0.5,"Called from fueling task 0x21AF8 (revLimitFuelCutInit/getFuelInectorLatencyCals); 2DLookup_FP_8bit 0x6803C/0x68048 + 3dLookup 0x681D8/0x681F4 on RPM 0xFFFFB594, baro 0xA9FC vs cal 0x6FCB4, enables 0xAE85/0xAE83/0xAD88, out 0xB07A/0xB058"
60E0FC00,0x2D60E,FUN_0002d60e,cruise_control_state_timer_a,0.7,"Called by cruiseControlMain?? (0x2EB40); cruise state/timer pair A on 0xFFFFBD09/BD0C/BD0E/BD14, 0xFFFFAD7C input, 0x177 timeout compare, addSaturate8Bit/add16bitSaturate counters"
60E1D400,0x121F0,calc_combustion_efficiency_metric,calc_spark_advance,0.9,already descriptive human name preserved
60E1D400,0x1237C,calc_combustion_load_factor,calc_spark_advance,0.9,already descriptive human name preserved
60E0FC00,0x35BFC,calculateImmoSeed,calculateImmoSeed,0.9,already descriptive human name preserved
60E1D400,0x3675C,calculateImmoSeed,calculateImmoSeed_a,0.9,already descriptive human name preserved
60E1D400,0x2DDF6,closed_loop_correction_2DDF6,fuel_correction_2ddf6,0.3,closed_loop_correction_2DDF6
60E1D400,0x295D2,dispatch_control_algorithm_295D2,fuel_algorithm_295d2,0.3,dispatch_control_algorithm_295D2
60E1D400,0x53BEA,type_checker_0x53BEA,isr_checker_53bea,0.3,type_checker_0x53BEA
60E0FC00,0x57E14,FUN_00057e14,diag_fault_flags_condition_eval,0.7,"Called by bunchOFuncs; fault-flag eval: flag 0xCFB9 + bypass 0xFFFFD091 + cal state 0x7C274==2/0x82/0x0F branches, sets output fault bytes 0xD068/D069/D06A/D072-D075/D07A/D083 to 1"
60E0FC00,0x2D722,FUN_0002d722,cruise_control_state_timer_b,0.7,"Twin of 0x2D60E for cruise state/timer pair B on 0xFFFFBD0A/BD10/BD12/BD15, same inputs 0xFFFFAD7C/0xFFFFBC03, same saturating-counter logic"
60E0FC00,0x513EA,FUN_000513ea,actuator_slew_rate_controller,0.5,"Called by 0x3A0C8; isNotZero_wDivideByZero_Protect(0x2440) then fdiv ratio, saturate(0x2404), addSaturate8Bit state counter 0xCF85, ramps f32 0xCF6C/70/74/78 -> 0xCF7C/0xCF80 output"
60E0FC00,0x2ED54,calculateACClutchOn??,calculateACClutchOn??,0.9,already descriptive human name preserved
60E1D400,0x1D32E,complex_control_loop_1D32E,fuel_control_1d32e,0.3,complex_control_loop_1D32E
60E1D400,0x371E4,configuration_register_setup_371E4,mem_configuration_371e4,0.3,configuration_register_setup_371E4
60E1D400,0x3EB3C,final_processor_3EB3C,ign_processor_3eb3c,0.3,final_processor_3EB3C
60E0FC00,0x4A4A0,FUN_0004a4a0,overspeed_value_saturate_update,0.4,"Called by 0x22532 (bunchOFuncs cluster); speed-word 0xCDA6 vs cal bounds 0x7BE9C/0x7BE9E, enable bytes 0xCEF3/0xCF60/0xCD7C/0xCD85, saturate_SIGNAL_LOWER_UPPER(0x2404) with cal 0x7B46C/70/74/78, out f32 0xCCD8 + byte 0xCCDC"
60E0FC00,0x35E58,setImmoCANTXData,setImmoCANTXData,0.9,already descriptive human name preserved
60E1D400,0x369B8,setImmoCANTXData_369B8,setImmoCANTXData_369B8,0.9,already descriptive human name preserved
60E1D400,0x56E64,softmax_0x56E64,diag_o2_voltage_fault_check,0.7,"reads front-O2 float @0xAA10 (O2_LAMBDA_SUBSYSTEM.md) + voltage @0xB600, 2-sided float threshold compares vs literal-pool bounds, gates on flag byte @0xC656, returns fault codes 0x00/0x10/0x22; O2 voltage bounds monitor, not softmax"
60E1D400,0x56892,regression_0x56892,position_check,0.9,UDS 0x27 security position_check (UDS_SECURITY_MAPPING.md): scans 3 entries @0x5FA90 stride 0x6 comparing entry[i][1] then ANDs runtime mask word @0xFFFFD3F0; returns table idx 0..2/3; not regression
60E1D400,0x57292,adadelta_0x57292,immo_security_state_reset,0.7,"if security-state flag @0xFFFFD228==1 and byte @0xD224!=0x80: clears @D228/@D226/@D224 then tail-jumps 0x55362 (UDS error sender, near udsErrorResponse 0x553AA) with code 0x22; immo/security-state reset, not adadelta"
60E0FC00,0x1A310,calculateKeyOffTime,calc_key_off_time,0.9,"confirmed: while key-off flag byte @0xAACC clear, saturating-increment (0x2460 add16bitSaturate) of 16-bit counter @0xAA6A else write 0; matches ghidra-hand name; not ML"
60E1D400,0x561F2,gradient_compute_0x561F2,sensor_scaled_read_AA4C,0.7,"reads fixed-point @0xAA4C, 0x24C0 fixedPointToFloat_16bit_MULT_OFF_SIG, fmul one cal float const, 0x24D0 floatToOB/clamp -> scaled sensor read to uint; not gradient"
60E1D400,0x550BE,neural_network_0x550BE,diag_flag_combine_or,0.7,"logical OR of two RAM flag bytes @0xC99D/@0xC9A0 -> status byte @0xD1F8 (twin fn at 0x550E6 does AND of @0xC99C/@0xC99E -> @0xD1F9); diag flag-combiner, not neural net"
60E1D400,0x1A7F4,calculateKeyOffTime,calculateKeyOffTime_a,0.9,"D400 variant: while key flag @0xAAE0 clear, saturating-increment counter @0xAA7E via 0x2460 else write 0; matches ghidra-hand name calculateKeyOffTime"
60E1D400,0x56AC0,svm_compute_0x56AC0,security_seed_copy,0.9,doc UDS_SECURITY_MAPPING calls this data_copy: copies seed 0xFFFFD211..213 + level @0xFFFFD214 into r4 response buffer for the 0x27 SecurityAccess reply; not SVM
60E1D400,0x54FCC,fft_compute_0x54FCC,diag_fault_task_dispatch,0.7,"reads fault flag @0xB622, picks task id 0x7C/0x7D + priority 1/2, tail-jumps task spawner 0x60774; next fn is updateSUBSYSTEM fault handler; RTOS diag dispatch not FFT"
60E1D400,0x55078,kalman_filter_0x55078,fuel_tps_accel_wrapper_9008,0.4,"8-byte stub: mov #0x9008->r4; jmp @0x3EEFE = accel_tps_comp_3EEFE (Throttle&Torque, merged CSV); const-arg wrapper, role of 0x9008 unclear; not kalman"
60E1D400,0x57020,adam_optimizer_0x57020,immo_counter_state_tramp,0.7,"4-byte tail-branch bra 0x571C2 into immo/security state handler (reads state @0xC242, calls 0x5712C, clears @0xD21C); trampoline, not an optimizer"
60E1D400,0x566EA,matrix_mult_0x566EA,diag_security_level0_entry,0.4,"2-byte fragment 'mov #0,r4' falling into 0x566EC which writes security sentinel @0xFFFFD20B and calls unlock 0x56720 + getSubFunctionMapping 0x56D5C -> level-0 security/session entry; fragment, not matmul"
60E1D400,0x3D788,boundary_check_3d83e,diag_boundary_3d788,0.3,boundary_check_3d83e
60E1D400,0x18CC0,omp_rotor_overshoot_detector_18CC0,omp_rotor_overshoot_detector_18CC0,0.9,already descriptive human name preserved
60E0FC00,0x33264,getCrankEnrichment?,getCrankEnrichment,0.9,2DLookup(0x692F4/0x69308 via 0x2068)+saturateLow on coolant-temp-like RAM 0xA9FC
60E1D400,0x5A7D4,ionizer_0x5A7D4,ctrl_ionizer_5a7d4,0.3,no-callee-evidence
60E1D400,0x51990,mem_test_0x51990,ign_timing_correction_calc,0.7,"reads u16@0xFFFFD0E0->interp/1000, validates timing struct @0xFFFF86D0 via timing_correction_3EE0A, deadband complement_shift_u32, enable D201/D0E4, writes correction f32@0xFFFFD0D4 (0.0/0.36/computed)"
60E1D400,0x48050,engine_shutdown_cleanup_48050,engine_shutdown_cleanup_48050,0.9,already descriptive human name preserved
60E1D400,0x3DBCC,safety_check_3dcb4,diag_safety_3dbcc,0.3,safety_check_3dcb4
60E1D400,0x60996,bit_value_extract_60996,obd_dtc_status_write,0.9,verified by c/tests/test_obd_freezeframe_uds01.py: write-if-changed DTC status store byte@0xFFFFD467 and byte@0xFFFFD494+DTCidx via word table 0x7DAEA
60E1D400,0x3E814,multi_stage_calc_3E814,diag_emission_monitor_state,0.4,"state machine: pairing byte @0xFFFFC004, O2 flag 0xFFFFB5A4, f32@0xFFFFBC1C vs cal 0x7A884, getFaultStatus(75), decrementing counter @0xFFFFC691, flags C696-699, enable D201"
60E1D400,0x53A90,bounds_check_0x53A90,diag_bounds_53a90,0.3,bounds_check_0x53A90
60E1D400,0x5B150,calibration_data_0x5B150,diag_calibration_5b150,0.3,calibration_data_0x5B150
60E1D400,0x3E6FA,complex_calc_3E6FA,complex_calc_3E6FA,0.9,already descriptive human name preserved
60E1D400,0x2734C,control_state_machine_2734C,fuel_control_2734c,0.3,control_state_machine_2734C
60E1D400,0x2DF0A,closed_loop_correction_long_2DF0A,fuel_correction_2df0a,0.3,closed_loop_correction_long_2DF0A
60E1D400,0x52444,event_handler_0x52444,event_handler_0x52444,0.3,event_handler_0x52444
60E1D400,0x5A098,heating_ctrl_0x5A098,util_heating_5a098,0.3,heating_ctrl_0x5A098
60E1D400,0x510A4,test_routine_0x510A4,ign_cold_start_corr_write,0.7,"sibling of coil_correction_write_0x50A54: readValue_8bit(0xFFFF86C8/86CA), timing_correction_3EE0A(0xFFFF86A4), fpu_curve idx->0xFFFFD0B2, cold_start_enrichment_3EEB8(0xFFFF86BC), latches D0BF/D0C0"
60E0FC00,0x5C664,getTireSize,getTireSize,0.9,Reads tire-size config from E2 via getFromE2(E2ADDR=0x9A
60E0FC00,0x35588,ImmoKeyRXd,ImmoKeyRXd,0.9,Immobilizer key-received state machine on byte 0xFFFFC23A branching to ImmoGetSeed(0x35AEE)/setImmoCANTXData/setImmoLight(0x25DF4)/ImmoBadStateSet
60E1D400,0x4CFDC,performance_monitor_4CFDC,sensor_performance_4cfdc,0.3,performance_monitor_4CFDC
60E1D400,0x43CE4,air_filter_control_43D72,air_filter_control_43D72,0.9,already descriptive human name preserved
60E1D400,0x4387A,intercooler_control_4389E,fuel_intercooler_4387a,0.3,intercooler_control_4389E
60E0FC00,0x3424A,calculateEngineLoad,calculateEngineLoad,0.9,2DLookup not used; firstOrderFilter(0x10B0 0x23B0)+minValue(0x23F4) rate-limits 0xC0DA->0xC0D8 WANKEL RPM/load; single caller engineControlGetAir
60E1D400,0x5C228,final_validate_0x5C228,can_uds_memread_response_tx,0.7,"copies RAM block (ptr@0xFFFFD330/cur D340/end D334) in 0x80B chunks, sends via UDS TX 0x68B60 with response SID 0x63(0x23|0x40), then ctrl_transformer_55362"
60E1D400,0x3D9EE,monitor_status_3da58,sensor_delta_monitor_flags,0.4,"compares f32@0xFFFFAA10 vs 0xFFFFAE54 against symmetric cal 0x7A924/0x7A928, gated D201 + C64A/C64B/C656/D1E9, getFaultStatus(14), output flags C651/C652"
60E1D400,0x428A4,secondary_rotor_validate_428A4,secondary_rotor_validate_428A4,0.9,already descriptive human name preserved
60E1D400,0x5BD76,uncertainty_0x5BD76,ctrl_uncertainty_5bd76,0.3,no-callee-evidence
60E0FC00,0x371EC,afterImmo_1,immo_post_unlock_response_1,0.7,Post-immo-unlock status handler: when flags 0xC269/0xC27D clear set busy C243=1+C26A
60E0FC00,0x379AC,afterImmo_7,immo_post_unlock_response_7,0.7,Sibling of afterImmo_1 driven by 0xC275/0xC276 flags; sends CAN 0xB1 [0xF1
60E1D400,0x2F728,dual_threshold_compare_handler_2F728,uds_threshold_2f728,0.3,dual_threshold_compare_handler_2F728
60E0FC00,0x4D004,interestingFunc1,evap_purge_flow_calc_a,0.7,Called from evapRelated(0x39270); 2DLookup(0x69780)+ratio
60E1D400,0x4FE80,misfire_detector_0x4FE80,diag_detector_4fe80,0.3,misfire_detector_0x4FE80
60E1D400,0x18ECC,omp_enable_output_18ECC,omp_enable_output_18ECC,0.9,already descriptive human name preserved
60E1D400,0x5BF24,reliability_0x5BF24,ctrl_reliability_5bf24,0.3,no-callee-evidence
60E1D400,0x5A8EA,dashboard_update_0x5A8EA,isr_dashboard_5a8ea,0.3,dashboard_update_0x5A8EA
60E0FC00,0x365C0,ImmoUpdateRelated,immo_update_state_machine,0.7,Immobilizer EEPROM/RAM-update FSM: arms C284=0x5A
60E0FC00,0x2DB00,cruiseControlOvershootPlausibilityMon,cruiseControlOvershootPlausibilityMon,0.9,Plausibility: speed diff (0xBFC0-0xBFBC) vs threshold 0x76228
60E1D400,0x27D12,multi_state_update_27D12,timer_engoff_counter_reload,0.4,cal 0x75974 vs RPM f32@0xFFFFB5B8 clears 0xFFFFB72E; engine-running flag 0xFFFFA41C gates reload of u16 counters B714/B716 from cal 0x7594E/50/52 else countdown B714
60E1D400,0x2F9A8,threshold_compare_accumulate_2F9A8,aux_monitor_confirm_counter,0.4,"gated saturating u16 counter @0xFFFFBDD8 (add16bitSaturate 0x2460), float hysteresis 0xFFFFADBC vs cal 0x778B0/0x778B4, u16 thresholds 0x77888/0x7788A, status byte 0xFFFFBDDE"
60E0FC00,0x5CD2C,getBrakingOrInNeutral,getBrakingOrInNeutral,0.9,Builds bitmask from brake(0xAD7C)/neutral(0xBF58)/gear(0xB587) flags to 0xD19C
60E1D400,0x17A68,rotor_position_feedback_control,rotor_position_feedback_control,0.9,already descriptive human name preserved
60E0FC00,0x4D2E,setRegisters,setRegisters,0.9,Boot init clearing RAM words 0xF42C..0xF718 and writing MCU/firmware regs (0xF4xx
60E1D400,0x4D36,setRegisters,setRegisters_a,0.9,Identical bank-boot init: clear RAM + write control regs (0xEA0x/0xED00 pattern) and CAN/CAN message seed buffer; paired with 0x4D2E
60E1D400,0x1F8E0,combustion_control_loop_1F8E0,combustion_control_loop_1F8E0,0.9,already descriptive human name preserved
60E1D400,0x4D3F6,health_status_report_4D3F6,fuel_health_4d3f6,0.3,health_status_report_4D3F6
60E1D400,0x4CD2C,profiler_start_4CD2C,fuel_profiler_4cd2c,0.3,profiler_start_4CD2C
60E0FC00,0x3537C,ImmoIdleFcn,ImmoIdleFcn,0.9,Immo idle/tick: dispatches to ImmoKeyReceived/ImmoBadStateSet
60E1D400,0x5AD30,brake_light_0x5AD30,brake_light_0x5AD30,0.9,already descriptive human name preserved
60E1D400,0x531EA,mem_set_0x531EA,mem_enable_flag_and_gate,0.7,"D201 reset path; AND of 7 enable bytes (0xFFFF8706,86F0,86F2,86F6,86FA,86FE,8700) via readValue_8bit_ADDRESS_VAL -> flag byte@0xFFFFD14A"
60E1D400,0x35EDC,state_machine_multi_branch_35EDC,math_machine_35edc,0.3,state_machine_multi_branch_35EDC
60E1D400,0x543D0,subtract_calc_0x543D0,mem_cellbank_flag_pair_write,0.4,VTC-lock flags 0xFFFF8EA4/8EA6 (check_vtc_lock_state) + D201 gate; writes cell-bank area 0xFFFF8FF2/8FF4 from flags C772/C773/CD54/CD55 via updateMemoryAtAddress_8bit
60E1D400,0x54B0E,frequency_measure_0x54B0E,ctrl_frequency_54b0e,0.3,no-callee-evidence
60E1D400,0x1261C,calc_vis_solenoid_duty_cycle_1261C,calc_vis_solenoid_duty_cycle_1261C,0.9,already descriptive human name preserved
60E0FC00,0x2EB40,cruiseControlMain??,cruiseControlMain,0.9,Cruise-control hub dispatcher: getSR/setSR wrapper calling calculateCruiseControlDisableCondition
60E1D400,0x16AA8,engine_control_main_loop,engine_control_main_loop,0.9,already descriptive human name preserved
60E0FC00,0x1A940,getVehicleCondtions??,update_vehicle_conditions,0.9,Hub: getSR/setSR(0x10) task wrapper sequentially calling calculateEngineLoadMax
60E1D400,0x2E1A4,cruiseControlUndershootingPlausibilityMon,cruiseControlUndershootingPlausibilityMon_a,0.9,Speeds 0xC008/0xC00C differ fr4=fr5-fr3 compared vs thresholds 0x76B4C/0x76B68; gated by cruise flags 0xAD90/0xBC37/0xB5AA/0xBD59/0xBDB5; writes 0xFFFFBD5E/0xFFFFBD62. Mirror of OvershootPlausibilityMon(0x2DB00).
60E1D400,0x22700,gear_ratio_compensation_22700,gear_ratio_compensation_22700,0.9,already descriptive human name preserved
60E1D400,0x30A8C,multi_threshold_accumulate_30A8C,aux_idle_debounce_accumulate,0.4,inputs 0xFFFFAAE0 (idle ctrl enable) + 0xFFFFA42C (engine state/TPS); saturating counters BE46/BE4A/BE48 vs cal u16 0x7BA20/0x7BA24 -> output flag @0xFFFFBE44
60E1D400,0x48718,wankel_rotor_sync_48718,wankel_rotor_sync_48718,0.9,already descriptive human name preserved
60E0FC00,0x358CE,ImmoStateInvalidKey,ImmoStateInvalidKey,0.9,"Called from ImmoMain(0x35202). Invalid-key state handler: on key state byte 0xFFFFC23A arms retry word 0xFFFFC228=0x1F4, sets C242=1, and on C238==1 sets C239=5 (invalid-key code); tail-branches into ImmoIdle/key FSM. Name confirmed."
60E1D400,0x3642E,ImmoStateInvalidKey,ImmoStateInvalidKey_a,0.9,"Twin of 0x358CE (bank 60E1D400): identical 0x2FE6 prologue, reads 0xFFFFC28E state, retry word C27C=0x1F4, C28C->C28D=5, tail-branch to 0x360E8 FSM. Invalid-key state confirmed."
60E1D400,0x37120,ImmoUpdateRelated,immo_update_state_machine_a,0.7,"Immo EEPROM/RAM-update FSM: reads C2D5; when clear arms C2D8=0x5A and C2D1=0x0C, calls updateE2RAMBasedOnInput(0x36D0C), then after flag set calls eeprom_commit(0x37000); twin of 0x365C0 renamed immo_update_state_machine in P3 deep1."
60E1D400,0x28CD8,matrix_element_calc_28CD8,eshaft_learn_state_update,0.7,"FALSE-ML NAME: copies u16 coeffs from 0xFFFF8570 (stride 0x88) into e-shaft state vector 0xFFFF8130 (stride 0x220), per-elem addSaturate8Bit(+17)/div8 (0x2478/0x420C) - eShaftLearn doc"
60E1D400,0x1B654,resonance_frequency_adaptive_filter,resonance_frequency_adaptive_filter,0.9,already descriptive human name preserved
60E1D400,0x50FFC,readiness_monitor_0x50FFC,sensor_readiness_50ffc,0.3,readiness_monitor_0x50FFC
60E1D400,0x3E5CE,value_calculator_3E5CE,fuel_o2_warmup_condition,0.7,"O2 mode/status flags 0xFFFFB5AA/B5AC, coolant f32@0xFFFFC12C vs cal 0x7A878/0x7A874, engine-off 0xFFFFC600, getFaultStatus(58) -> flags C68D/C68E/C68F; boost BC1C vs 0x7A87C selects pair"
60E1D400,0x17700,exhaust_port_control,exhaust_port_control,0.9,already descriptive human name preserved
60E1D400,0x544AA,max_value_0x544AA,dtc_any_fault_flag_or,0.7,"OR of fault-status queries (0x6042C on DTC table 0xFFFFD638) for 10 codes 27,99,100,25,26,24,29,28,105,106 -> flag byte@0xFFFFD1D8"
60E0FC00,0x375F4,afterImmo_3,immo_post_unlock_response_3,0.7,"Post-unlock response #3: when flags C26D/C26E/C243/C27D clear set busy C243=1 and C27D req=0x07, call updateE2RAMBasedOnInput(0x361AC) with r4=0x07, then on C2A4==1 send CAN 0xB1 [0xF1,0xF0,0x01] via setupForUdsResponse(0x66A14)+udsResponse(0x52A12)."
60E1D400,0x38154,afterImmo_3,immo_post_unlock_response_3_a,0.7,"Twin of 0x375F4 in bank B: post-unlock response; C2C1/C2C2/C297/C2D1 gating, updateE2RAM(0x36D0C), eeprom_commit(0x37000), then CAN 0xB1 [0xF1,0xF0,0x01]."
60E1D400,0x366B8,bitwise_field_encoder_366B8,math_bitwise_366b8,0.3,bitwise_field_encoder_366B8
60E1D400,0x5431C,divide_calc_0x5431C,mem_cellbank_flag_or_gate,0.4,"D201/D1D8 shortcuts + AND-chain of 10 enable bytes (C772,C746,C744,C9DE,C9DC,C9E0,CD54,C72C,C728,C72A) -> writes cell-bank flag 0xFFFF8FF0"
60E1D400,0x1B2CA,engine_resonance_filter_calculator,engine_resonance_filter_calculator,0.9,already descriptive human name preserved
60E0FC00,0x3735C,afterImmo_2,immo_post_unlock_response_2,0.7,"Post-unlock response #2: flags C26B/C26C/C243/C27D, set C27D=0x04, updateE2RAMBasedOnInput(0x361AC), send CAN 0xB1 [0xF1,0x01,0x9C]."
60E1D400,0x37EBC,afterImmo_2,immo_post_unlock_response_2_a,0.7,"Twin of 0x3735C: flags C2BF/C2C0/C297/C2D1, set C2D1=0x04, updateE2RAM(0x36D0C), eeprom_commit(0x37000), send CAN 0xB1 [0xF1,0x01,0x9C]."
60E0FC00,0x3775C,afterImmo_4,immo_post_unlock_response_4,0.7,"Post-unlock response #4: flags C26F/C270/C243/C27D, set C27D=0x05, updateE2RAMBasedOnInput(0x361AC), send CAN 0xB1 [0xF1,0xF0,0x04]."
60E1D400,0x382BC,afterImmo_4,immo_post_unlock_response_4_a,0.7,"Twin of 0x3775C: flags C2C3/C2C4/C297/C2D1, set C2D1=0x05, updateE2RAM(0x36D0C)+eeprom_commit(0x37000), send CAN 0xB1 [0xF1,0xF0,0x04]."
60E1D400,0x3850C,afterImmo_7,immo_post_unlock_response_7_a,0.7,"Twin of 0x379AC: flags C2C9/C2CA/C297/C2D1, set C2D1=0x0B, updateE2RAM(0x36D0C)+eeprom_commit(0x37000), send CAN 0xB1 [0xF1,0x00,0x0B]; matches P1-deep naming for 0x379AC."
60E1D400,0x3C2F8,filter_process_3C2F8,filter_process_3C2F8,0.9,already descriptive human name preserved
60E1D400,0x37D4C,afterImmo_1,immo_post_unlock_response_1_a,0.7,"Twin of 0x371EC: flags C2BD/C2BE/C297/C2D1, set C2D1=0x06, updateE2RAM(0x36D0C), eeprom_commit, send CAN 0xB1 [0xF1,0x01,0x01]; matches P1-deep naming."
60E1D400,0x7FF0,crank_period_calc,crank_period_calc,0.9,already descriptive human name preserved
60E1D400,0x168BE,secondary_chamber_ready_check,diag_secondary_168be,0.3,secondary_chamber_ready_check
60E1D400,0x4416C,emissions_control_441BA,fuel_emissions_4416c,0.3,emissions_control_441BA
60E1D400,0x54F00,rms_calculate_0x54F00,rms_calculate_0x54F00,0.9,already descriptive human name preserved
60E1D400,0x2AEAA,secondary_chamber_state_2AEAA,sensor_secondary_2aeaa,0.3,secondary_chamber_state_2AEAA
60E0FC00,0x2D924,calculateCruiseControlDisableCondition,calculateCruiseControlDisableCondition,0.9,"Disable-check: readValue_8bit_ADDRESS_VAL(0x3E0DC) gate at 0x868C; if not brake/accel 0xAACC/0xBD7C flags, compare CCSpeed 0xBFBC vs threshold 0x76280 -> set/clear disable flag 0xBD19. Called from cruiseControlMain."
